OG0004555	Breviolum50819	Coenzyme transport and metabolism
OG0005734	Breviolum35322	Posttranslational modification, protein turnover, chaperones
OG0004222	Breviolum7267	Signal transduction mechanisms
OG0002770	Breviolum53100	Lipid transport and metabolism
OG0001620	Breviolum57171	Carbohydrate transport and metabolism
OG0006972	Breviolum345982	Posttranslational modification, protein turnover, chaperones
OG0000747	Breviolum304952	RNA processing and modification
OG0004053	Breviolum6652	Carbohydrate transport and metabolism
OG0004020	Breviolum48129	Translation, ribosomal structure and biogenesis
OG0000382	Breviolum82940	Transcription
OG0001181	Breviolum20711	Intracellular trafficking, secretion, and vesicular transport
OG0000066	Breviolum55143	Signal transduction mechanisms
OG0003192	Breviolum58440	Nucleotide transport and metabolism
OG0006539	Breviolum98873	RNA processing and modification
OG0002820	Breviolum284764	Amino acid transport and metabolism
OG0000740	Breviolum51919	RNA processing and modification
OG0007077	Breviolum75558	Nucleotide transport and metabolism
OG0002554	Breviolum62415	Posttranslational modification, protein turnover, chaperones
OG0001462	Breviolum214124	Translation, ribosomal structure and biogenesis
OG0000817	Breviolum304924	Translation, ribosomal structure and biogenesis
OG0001381	Breviolum169331	Signal transduction mechanisms
OG0000550	Breviolum385849	
OG0000900	Breviolum69160	Signal transduction mechanisms
OG0006640	Breviolum74957	Intracellular trafficking, secretion, and vesicular transport
OG0002546	Breviolum17269	Amino acid transport and metabolism
OG0000385	Breviolum203821	Secondary metabolites biosynthesis, transport and catabolism
OG0004498	Breviolum206618	Translation, ribosomal structure and biogenesis
OG0005151	Breviolum31640	Amino acid transport and metabolism
OG0001339	Breviolum344641	Signal transduction mechanisms
OG0001475	Breviolum316199	Translation, ribosomal structure and biogenesis
OG0006137	Breviolum74227	Intracellular trafficking, secretion, and vesicular transport
OG0001000	Breviolum92413	Signal transduction mechanisms
OG0004919	Breviolum8665	Posttranslational modification, protein turnover, chaperones
OG0000094	Breviolum360313	Translation, ribosomal structure and biogenesis
OG0002972	Breviolum2728	Secondary metabolites biosynthesis, transport and catabolism
OG0000184	Breviolum49140	
OG0000174	Breviolum173624	Energy production and conversion
OG0006833	Breviolum266585	Posttranslational modification, protein turnover, chaperones
OG0007354	Breviolum306412	Defense mechanisms
OG0000121	Breviolum7177	Signal transduction mechanisms
OG0003764	Breviolum29713	Signal transduction mechanisms
OG0005969	Breviolum53998	Cell cycle control, cell division, chromosome partitioning
OG0000310	Breviolum234030	Translation, ribosomal structure and biogenesis
OG0000109	Breviolum70482	
OG0006081	Breviolum38651	Replication, recombination and repair
OG0005749	Breviolum226658	Posttranslational modification, protein turnover, chaperones
OG0002852	Breviolum68469	
OG0000224	Breviolum268315	Cell cycle control, cell division, chromosome partitioning
OG0002154	Breviolum49911	Signal transduction mechanisms
OG0001128	Breviolum307919	Carbohydrate transport and metabolism
OG0005331	Breviolum383779	
OG0002189	Breviolum227790	Carbohydrate transport and metabolism
OG0000006	Breviolum31414	Secondary metabolites biosynthesis, transport and catabolism
OG0000693	Breviolum267795	Lipid transport and metabolism
OG0000277	Breviolum93658	Intracellular trafficking, secretion, and vesicular transport
OG0001517	Breviolum230665	Carbohydrate transport and metabolism
OG0003264	Breviolum1835	Nucleotide transport and metabolism
OG0001840	Breviolum44848	Lipid transport and metabolism
OG0002873	Breviolum267161	Carbohydrate transport and metabolism
OG0000417	Breviolum350088	Cytoskeleton
OG0000866	Breviolum303908	Cell cycle control, cell division, chromosome partitioning
OG0003314	Breviolum207664	
OG0005061	Breviolum92989	Cytoskeleton
OG0004892	Breviolum70835	Inorganic ion transport and metabolism
OG0002652	Breviolum392323	Translation, ribosomal structure and biogenesis
OG0000566	Breviolum3625	Translation, ribosomal structure and biogenesis
OG0004631	Breviolum321997	Translation, ribosomal structure and biogenesis
OG0002910	Breviolum18296	Posttranslational modification, protein turnover, chaperones
OG0000325	Breviolum89754	Inorganic ion transport and metabolism
OG0006362	Breviolum93724	Amino acid transport and metabolism
OG0001172	Breviolum4586	Cytoskeleton
OG0000512	Breviolum94738	Carbohydrate transport and metabolism
OG0000286	Breviolum6667	Translation, ribosomal structure and biogenesis
OG0004878	Breviolum95621	Signal transduction mechanisms
OG0007677	Breviolum90873	Posttranslational modification, protein turnover, chaperones
OG0002347	Breviolum95986	Signal transduction mechanisms
OG0001531	Breviolum81899	Carbohydrate transport and metabolism
OG0000723	Breviolum49178	Signal transduction mechanisms
OG0000012	Breviolum62259	Posttranslational modification, protein turnover, chaperones
OG0004068	Breviolum176125	Replication, recombination and repair
OG0001435	Breviolum387440	Inorganic ion transport and metabolism
OG0000808	Breviolum229532	Lipid transport and metabolism
OG0004446	Breviolum93876	Translation, ribosomal structure and biogenesis
OG0003211	Breviolum40359	
OG0005216	Breviolum173198	
OG0006165	Breviolum49200	Intracellular trafficking, secretion, and vesicular transport
OG0004081	Breviolum48805	Translation, ribosomal structure and biogenesis
OG0003634	Breviolum62760	Coenzyme transport and metabolism
OG0004556	Breviolum5589	Energy production and conversion
OG0000067	Breviolum390335	Posttranslational modification, protein turnover, chaperones
OG0006273	Breviolum237243	Nucleotide transport and metabolism
OG0002492	Breviolum179226	Cell wall/membrane/envelope biogenesis
OG0000336	Breviolum54831	Replication, recombination and repair
OG0000649	Breviolum59757	Intracellular trafficking, secretion, and vesicular transport
OG0006334	Breviolum69262	Lipid transport and metabolism
OG0006030	Breviolum90226	Replication, recombination and repair
OG0002897	Breviolum98863	Transcription
OG0001216	Breviolum62364	Lipid transport and metabolism
OG0000860	Breviolum37073	Inorganic ion transport and metabolism
OG0007445	Breviolum6580	
OG0005643	Breviolum51845	Nucleotide transport and metabolism
OG0002177	Breviolum271559	Secondary metabolites biosynthesis, transport and catabolism
OG0005593	Breviolum232397	Translation, ribosomal structure and biogenesis
OG0003501	Breviolum390855	Signal transduction mechanisms
OG0004838	Breviolum206716	Signal transduction mechanisms
OG0002511	Breviolum59381	Translation, ribosomal structure and biogenesis
OG0006242	Breviolum264940	Translation, ribosomal structure and biogenesis
OG0002841	Breviolum253424	RNA processing and modification
OG0000209	Breviolum266766	Replication, recombination and repair
OG0001758	Breviolum81197	Carbohydrate transport and metabolism
OG0007637	Breviolum230324	Carbohydrate transport and metabolism
OG0002535	Breviolum2995	Posttranslational modification, protein turnover, chaperones
OG0001140	Breviolum68443	Inorganic ion transport and metabolism
OG0002664	Breviolum21171	Translation, ribosomal structure and biogenesis
OG0001591	Breviolum227365	Replication, recombination and repair
OG0001183	Breviolum188028	Lipid transport and metabolism
OG0006059	Breviolum307479	Inorganic ion transport and metabolism
OG0000069	Breviolum199798	Cytoskeleton
OG0001835	Breviolum74986	Carbohydrate transport and metabolism
OG0006047	Breviolum69971	Lipid transport and metabolism
OG0000022	Breviolum235359	Posttranslational modification, protein turnover, chaperones
OG0000765	Breviolum190270	Posttranslational modification, protein turnover, chaperones
OG0001171	Breviolum97002	RNA processing and modification
OG0000506	Breviolum98177	RNA processing and modification
OG0002353	Breviolum305360	Posttranslational modification, protein turnover, chaperones
OG0001969	Breviolum50169	Posttranslational modification, protein turnover, chaperones
OG0003883	Breviolum165089	Intracellular trafficking, secretion, and vesicular transport
OG0003303	Breviolum166765	RNA processing and modification
OG0001246	Breviolum69303	Lipid transport and metabolism
OG0000266	Breviolum264352	Cell wall/membrane/envelope biogenesis
OG0000869	Breviolum272112	Cell wall/membrane/envelope biogenesis
OG0000008	Breviolum90571	Posttranslational modification, protein turnover, chaperones
OG0005619	Breviolum72504	Transcription
OG0006841	Breviolum62923	Posttranslational modification, protein turnover, chaperones
OG0002067	Breviolum401018	Intracellular trafficking, secretion, and vesicular transport
OG0001423	Breviolum345292	Translation, ribosomal structure and biogenesis
OG0004484	Breviolum44034	
OG0002352	Breviolum57091	Posttranslational modification, protein turnover, chaperones
OG0003794	Breviolum69956	Posttranslational modification, protein turnover, chaperones
OG0000160	Breviolum72446	Posttranslational modification, protein turnover, chaperones
OG0000128	Breviolum183295	Posttranslational modification, protein turnover, chaperones
OG0002495	Breviolum38155	Inorganic ion transport and metabolism
OG0000674	Breviolum54234	Lipid transport and metabolism
OG0007075	Breviolum82865	Inorganic ion transport and metabolism
OG0002173	Breviolum50072	Posttranslational modification, protein turnover, chaperones
OG0002392	Breviolum207806	Amino acid transport and metabolism
OG0000519	Breviolum31748	Energy production and conversion
OG0007083	Breviolum346524	Posttranslational modification, protein turnover, chaperones
OG0000012	Breviolum318172	Posttranslational modification, protein turnover, chaperones
OG0002933	Breviolum207763	Translation, ribosomal structure and biogenesis
OG0000450	Breviolum322334	Translation, ribosomal structure and biogenesis
OG0002418	Breviolum304067	Posttranslational modification, protein turnover, chaperones
OG0000286	Breviolum287367	Translation, ribosomal structure and biogenesis
OG0004302	Breviolum305561	Translation, ribosomal structure and biogenesis
OG0001554	Breviolum179628	Posttranslational modification, protein turnover, chaperones
OG0002819	Breviolum228537	
OG0000940	Breviolum35937	Secondary metabolites biosynthesis, transport and catabolism
OG0005183	Breviolum74790	Translation, ribosomal structure and biogenesis
OG0001189	Breviolum61164	Lipid transport and metabolism
OG0000036	Breviolum264837	Signal transduction mechanisms
OG0000551	Breviolum356325	Coenzyme transport and metabolism
OG0003895	Breviolum356909	Translation, ribosomal structure and biogenesis
OG0000837	Breviolum267856	Amino acid transport and metabolism
OG0003896	Breviolum68670	Cell wall/membrane/envelope biogenesis
OG0007593	Breviolum32936	Transcription
OG0007581	Breviolum52095	Posttranslational modification, protein turnover, chaperones
OG0001643	Breviolum16627	Secondary metabolites biosynthesis, transport and catabolism
OG0003656	Breviolum86660	Cell cycle control, cell division, chromosome partitioning
OG0002647	Breviolum344776	Amino acid transport and metabolism
OG0003852	Breviolum265804	Amino acid transport and metabolism
OG0002737	Breviolum172781	Inorganic ion transport and metabolism
OG0002351	Breviolum95723	Secondary metabolites biosynthesis, transport and catabolism
OG0007638	Breviolum74752	RNA processing and modification
OG0005181	Breviolum59296	Coenzyme transport and metabolism
OG0002317	Breviolum233434	Signal transduction mechanisms
OG0005495	Breviolum205919	Cytoskeleton
OG0004480	Breviolum349333	Signal transduction mechanisms
OG0001340	Breviolum406338	Inorganic ion transport and metabolism
OG0001996	Breviolum387581	Translation, ribosomal structure and biogenesis
OG0001740	Breviolum266814	Replication, recombination and repair
OG0005249	Breviolum69228	Energy production and conversion
OG0007421	Breviolum349419	Signal transduction mechanisms
OG0003752	Breviolum89811	RNA processing and modification
OG0000795	Breviolum181563	Cell wall/membrane/envelope biogenesis
OG0005526	Breviolum74622	Posttranslational modification, protein turnover, chaperones
OG0000204	Breviolum273097	Carbohydrate transport and metabolism
OG0004627	Breviolum31665	Translation, ribosomal structure and biogenesis
OG0002531	Breviolum206871	Posttranslational modification, protein turnover, chaperones
OG0000056	Breviolum21898	Chromatin structure and dynamics
OG0001411	Breviolum304442	Replication, recombination and repair
OG0001809	Breviolum175751	
OG0000098	Breviolum47676	Posttranslational modification, protein turnover, chaperones
OG0006249	Breviolum194885	Carbohydrate transport and metabolism
OG0004364	Breviolum167327	Translation, ribosomal structure and biogenesis
OG0005415	Breviolum33980	Posttranslational modification, protein turnover, chaperones
OG0002198	Breviolum210903	Intracellular trafficking, secretion, and vesicular transport
OG0000340	Breviolum9048	Carbohydrate transport and metabolism
OG0000160	Breviolum78171	Posttranslational modification, protein turnover, chaperones
OG0001573	Breviolum194743	Amino acid transport and metabolism
OG0000006	Breviolum94195	Secondary metabolites biosynthesis, transport and catabolism
OG0001005	Breviolum271425	RNA processing and modification
OG0003941	Breviolum303484	Posttranslational modification, protein turnover, chaperones
OG0000634	Breviolum34935	Signal transduction mechanisms
OG0000102	Breviolum69207	Lipid transport and metabolism
OG0000543	Breviolum369678	Translation, ribosomal structure and biogenesis
OG0005909	Breviolum19813	Translation, ribosomal structure and biogenesis
OG0006878	Breviolum235821	Cell cycle control, cell division, chromosome partitioning
OG0003638	Breviolum76876	Energy production and conversion
OG0001435	Breviolum7573	Inorganic ion transport and metabolism
OG0002608	Breviolum24685	Amino acid transport and metabolism
OG0003981	Breviolum343877	Coenzyme transport and metabolism
OG0004273	Breviolum96114	Cell cycle control, cell division, chromosome partitioning
OG0006657	Breviolum86157	Translation, ribosomal structure and biogenesis
OG0002168	Breviolum6678	
OG0006110	Breviolum264621	RNA processing and modification
OG0001572	Breviolum63241	Nucleotide transport and metabolism
OG0005071	Breviolum69686	Amino acid transport and metabolism
OG0005761	Breviolum69536	Replication, recombination and repair
OG0007680	Breviolum69109	Defense mechanisms
OG0000674	Breviolum388194	Lipid transport and metabolism
OG0001231	Breviolum266103	Inorganic ion transport and metabolism
OG0004281	Breviolum347281	RNA processing and modification
OG0005633	Breviolum277438	Posttranslational modification, protein turnover, chaperones
OG0000322	Breviolum283467	Posttranslational modification, protein turnover, chaperones
OG0005124	Breviolum53251	
OG0000096	Breviolum75454	Signal transduction mechanisms
OG0000568	Breviolum92405	Carbohydrate transport and metabolism
OG0001411	Breviolum97395	Replication, recombination and repair
OG0005227	Breviolum49226	Lipid transport and metabolism
OG0002489	Breviolum68579	Intracellular trafficking, secretion, and vesicular transport
OG0006870	Breviolum226047	Nucleotide transport and metabolism
OG0002179	Breviolum197033	Posttranslational modification, protein turnover, chaperones
OG0004194	Breviolum231018	Carbohydrate transport and metabolism
OG0003312	Breviolum62931	
OG0000019	Breviolum174940	RNA processing and modification
OG0007187	Breviolum310093	Lipid transport and metabolism
OG0002107	Breviolum88259	Translation, ribosomal structure and biogenesis
OG0000971	Breviolum36657	
OG0006759	Breviolum345480	Nucleotide transport and metabolism
OG0004737	Breviolum311128	Defense mechanisms
OG0003244	Breviolum62943	Cell wall/membrane/envelope biogenesis
OG0000014	Breviolum268327	Signal transduction mechanisms
OG0002812	Breviolum275380	Replication, recombination and repair
OG0000031	Breviolum48852	Translation, ribosomal structure and biogenesis
OG0005339	Breviolum269671	Transcription
OG0000258	Breviolum183839	Energy production and conversion
OG0002729	Breviolum36431	Translation, ribosomal structure and biogenesis
OG0001740	Breviolum43548	Replication, recombination and repair
OG0005778	Breviolum52172	Carbohydrate transport and metabolism
OG0004812	Breviolum92289	Posttranslational modification, protein turnover, chaperones
OG0005214	Breviolum58767	Signal transduction mechanisms
OG0005736	Breviolum59230	Posttranslational modification, protein turnover, chaperones
OG0002323	Breviolum192172	Signal transduction mechanisms
OG0005589	Breviolum20593	Replication, recombination and repair
OG0000419	Breviolum30299	Signal transduction mechanisms
OG0001334	Breviolum53447	Energy production and conversion
OG0000723	Breviolum18027	Signal transduction mechanisms
OG0004328	Breviolum59929	Replication, recombination and repair
OG0001743	Breviolum2282	Energy production and conversion
OG0005537	Breviolum32001	Signal transduction mechanisms
OG0001553	Breviolum33137	
OG0003635	Breviolum70720	Signal transduction mechanisms
OG0001034	Breviolum231042	Posttranslational modification, protein turnover, chaperones
OG0003483	Breviolum343437	Translation, ribosomal structure and biogenesis
OG0000584	Breviolum265584	Replication, recombination and repair
OG0000215	Breviolum97522	Defense mechanisms
OG0003515	Breviolum354685	Carbohydrate transport and metabolism
OG0001501	Breviolum385264	Energy production and conversion
OG0000444	Breviolum195826	Signal transduction mechanisms
OG0000426	Breviolum51544	Posttranslational modification, protein turnover, chaperones
OG0000019	Breviolum94189	Replication, recombination and repair
OG0003012	Breviolum178173	RNA processing and modification
OG0002977	Breviolum62440	Secondary metabolites biosynthesis, transport and catabolism
OG0000742	Breviolum89302	Carbohydrate transport and metabolism
OG0002025	Breviolum90392	Cytoskeleton
OG0000316	Breviolum385601	Nucleotide transport and metabolism
OG0000899	Breviolum230185	Signal transduction mechanisms
OG0003763	Breviolum81893	Lipid transport and metabolism
OG0002502	Breviolum23850	Carbohydrate transport and metabolism
OG0000064	Breviolum182616	Secondary metabolites biosynthesis, transport and catabolism
OG0000014	Breviolum52539	Signal transduction mechanisms
OG0000382	Breviolum99902	
OG0000128	Breviolum270956	Posttranslational modification, protein turnover, chaperones
OG0000170	Breviolum312542	Translation, ribosomal structure and biogenesis
OG0007407	Breviolum49050	Posttranslational modification, protein turnover, chaperones
OG0000053	Breviolum28568	Signal transduction mechanisms
OG0000012	Breviolum2973	Posttranslational modification, protein turnover, chaperones
OG0003553	Breviolum351226	Posttranslational modification, protein turnover, chaperones
OG0001459	Breviolum99684	
OG0005752	Breviolum33140	Posttranslational modification, protein turnover, chaperones
OG0003791	Breviolum31699	Secondary metabolites biosynthesis, transport and catabolism
OG0006804	Breviolum99489	Signal transduction mechanisms
OG0006567	Breviolum268014	Signal transduction mechanisms
OG0004444	Breviolum72382	
OG0002445	Breviolum229172	Posttranslational modification, protein turnover, chaperones
OG0001981	Breviolum6504	Signal transduction mechanisms
OG0000292	Breviolum185534	Replication, recombination and repair
OG0007238	Breviolum18238	Amino acid transport and metabolism
OG0004703	Breviolum93170	Lipid transport and metabolism
OG0003143	Breviolum384727	Carbohydrate transport and metabolism
OG0002176	Breviolum82225	Replication, recombination and repair
OG0007334	Breviolum70969	Signal transduction mechanisms
OG0000226	Breviolum264846	Carbohydrate transport and metabolism
OG0000022	Breviolum369897	Posttranslational modification, protein turnover, chaperones
OG0000786	Breviolum317215	
OG0000169	Breviolum302655	
OG0005772	Breviolum68328	Nucleotide transport and metabolism
OG0004369	Breviolum365199	Secondary metabolites biosynthesis, transport and catabolism
OG0001644	Breviolum266523	Cell cycle control, cell division, chromosome partitioning
OG0001070	Breviolum311706	Amino acid transport and metabolism
OG0006401	Breviolum57066	
OG0002494	Breviolum305605	Posttranslational modification, protein turnover, chaperones
OG0000807	Breviolum233925	Signal transduction mechanisms
OG0006459	Breviolum304848	Carbohydrate transport and metabolism
OG0006880	Breviolum43899	Posttranslational modification, protein turnover, chaperones
OG0004730	Breviolum84898	Signal transduction mechanisms
OG0004579	Breviolum172208	Energy production and conversion
OG0006768	Breviolum306894	Translation, ribosomal structure and biogenesis
OG0003438	Breviolum32127	Coenzyme transport and metabolism
OG0004600	Breviolum8494	Secondary metabolites biosynthesis, transport and catabolism
OG0005572	Breviolum30300	Secondary metabolites biosynthesis, transport and catabolism
OG0007385	Breviolum38551	Replication, recombination and repair
OG0003863	Breviolum270934	Posttranslational modification, protein turnover, chaperones
OG0003698	Breviolum69163	Cell wall/membrane/envelope biogenesis
OG0001190	Breviolum264094	Carbohydrate transport and metabolism
OG0002210	Breviolum27703	
OG0005068	Breviolum87378	Carbohydrate transport and metabolism
OG0000041	Breviolum389550	Signal transduction mechanisms
OG0001956	Breviolum79144	Posttranslational modification, protein turnover, chaperones
OG0004231	Breviolum228408	Secondary metabolites biosynthesis, transport and catabolism
OG0000005	Breviolum51173	Cytoskeleton
OG0001426	Breviolum398817	Coenzyme transport and metabolism
OG0000764	Breviolum388103	Inorganic ion transport and metabolism
OG0000174	Breviolum200075	Inorganic ion transport and metabolism
OG0000039	Breviolum62693	Signal transduction mechanisms
OG0004837	Breviolum388141	Intracellular trafficking, secretion, and vesicular transport
OG0000183	Breviolum267093	Signal transduction mechanisms
OG0006632	Breviolum59297	Posttranslational modification, protein turnover, chaperones
OG0000192	Breviolum44114	Carbohydrate transport and metabolism
OG0005767	Breviolum192030	Carbohydrate transport and metabolism
OG0005696	Breviolum164411	Posttranslational modification, protein turnover, chaperones
OG0004011	Breviolum227794	Signal transduction mechanisms
OG0002174	Breviolum53876	
OG0000022	Breviolum69373	Posttranslational modification, protein turnover, chaperones
OG0000785	Breviolum172846	Translation, ribosomal structure and biogenesis
OG0000084	Breviolum177964	Translation, ribosomal structure and biogenesis
OG0005139	Breviolum272693	Posttranslational modification, protein turnover, chaperones
OG0005228	Breviolum279771	Transcription
OG0001049	Breviolum2613	Signal transduction mechanisms
OG0007165	Breviolum310937	Replication, recombination and repair
OG0000612	Breviolum336308	Translation, ribosomal structure and biogenesis
OG0005490	Breviolum97434	
OG0001133	Breviolum292707	Cytoskeleton
OG0006888	Breviolum310471	
OG0006444	Breviolum51226	
OG0002828	Breviolum62085	Signal transduction mechanisms
OG0002026	Breviolum303791	Signal transduction mechanisms
OG0005070	Breviolum211123	Inorganic ion transport and metabolism
OG0005525	Breviolum227205	Lipid transport and metabolism
OG0002251	Breviolum94985	Coenzyme transport and metabolism
OG0000630	Breviolum5438	Nucleotide transport and metabolism
OG0000004	Breviolum81917	Signal transduction mechanisms
OG0000130	Breviolum194077	Carbohydrate transport and metabolism
OG0005115	Breviolum82066	Inorganic ion transport and metabolism
OG0007515	Breviolum56868	Translation, ribosomal structure and biogenesis
OG0004198	Breviolum308185	Posttranslational modification, protein turnover, chaperones
OG0006308	Breviolum270743	
OG0005158	Breviolum172808	Secondary metabolites biosynthesis, transport and catabolism
OG0001007	Breviolum351872	Cell wall/membrane/envelope biogenesis
OG0000790	Breviolum189718	Posttranslational modification, protein turnover, chaperones
OG0003429	Breviolum50784	Inorganic ion transport and metabolism
OG0000634	Breviolum91364	Signal transduction mechanisms
OG0004258	Breviolum58961	Lipid transport and metabolism
OG0000690	Breviolum307343	RNA processing and modification
OG0003778	Breviolum47202	Translation, ribosomal structure and biogenesis
OG0002330	Breviolum313143	Replication, recombination and repair
OG0000752	Breviolum72594	Transcription
OG0001064	Breviolum27873	Intracellular trafficking, secretion, and vesicular transport
OG0004551	Breviolum69430	Replication, recombination and repair
OG0003637	Breviolum164669	RNA processing and modification
OG0003647	Breviolum54361	RNA processing and modification
OG0002332	Breviolum319385	Posttranslational modification, protein turnover, chaperones
